País,Estado/Región,C.P./Código Postal,Subtotal del Pedido (y superior),Precio del envío
MEX,*,05760,,299
MEX,*,05780,,299
MEX,*,06000,,299
MEX,*,06007,,299
MEX,*,06010,,299
MEX,*,06018,,299
MEX,*,06020,,299
MEX,*,06030,,299
MEX,*,06038,,299
MEX,*,06039,,299
MEX,*,06040,,299
MEX,*,06050,,299
MEX,*,06057,,299
MEX,*,06058,,299
MEX,*,06060,,299
MEX,*,06065,,299
MEX,*,06066,,299
MEX,*,06067,,299
MEX,*,06068,,299
MEX,*,06070,,299
MEX,*,06079,,299
MEX,*,06080,,299
MEX,*,06090,,299
MEX,*,06100,,299
MEX,*,06140,,299
MEX,*,06170,,299
MEX,*,06171,,299
MEX,*,06179,,299
MEX,*,06199,,299
MEX,*,06200,,299
MEX,*,06220,,299
MEX,*,06240,,299
MEX,*,06250,,299
MEX,*,06270,,299
MEX,*,06280,,299
MEX,*,06300,,299
MEX,*,06309,,299
MEX,*,06350,,299
MEX,*,06357,,299
MEX,*,06400,,299
MEX,*,06430,,299
MEX,*,06450,,299
MEX,*,06470,,299
MEX,*,06479,,299
MEX,*,06500,,299
MEX,*,06589,,299
MEX,*,06597,,299
MEX,*,06598,,299
MEX,*,06599,,299
MEX,*,06600,,299
MEX,*,06606,,299
MEX,*,06609,,299
MEX,*,06691,,299
MEX,*,06692,,299
MEX,*,06693,,299
MEX,*,06694,,299
MEX,*,06695,,299
MEX,*,06696,,299
MEX,*,06698,,299
MEX,*,06699,,299
MEX,*,06700,,299
MEX,*,06704,,299
MEX,*,06707,,299
MEX,*,06720,,299
MEX,*,06724,,299
MEX,*,06725,,299
MEX,*,06727,,299
MEX,*,06728,,299
MEX,*,06729,,299
MEX,*,06740,,299
MEX,*,06760,,299
MEX,*,06780,,299
MEX,*,06796,,299
MEX,*,06797,,299
MEX,*,06798,,299
MEX,*,06800,,299
MEX,*,06820,,299
MEX,*,06840,,299
MEX,*,06850,,299
MEX,*,06860,,299
MEX,*,06870,,299
MEX,*,06880,,299
MEX,*,06890,,299
MEX,*,06900,,299
MEX,*,06920,,299
MEX,*,06995,,299
MEX,*,07000,,299
MEX,*,07010,,299
MEX,*,07020,,299
MEX,*,07040,,299
MEX,*,07050,,299
MEX,*,07058,,299
MEX,*,07059,,299
MEX,*,07060,,299
MEX,*,07069,,299
MEX,*,07070,,299
MEX,*,07080,,299
MEX,*,07089,,299
MEX,*,07090,,299
MEX,*,07100,,299
MEX,*,07109,,299
MEX,*,07110,,299
MEX,*,07119,,299
MEX,*,07130,,299
MEX,*,07140,,299
MEX,*,07144,,299
MEX,*,07149,,299
MEX,*,07150,,299
MEX,*,07160,,299
MEX,*,07164,,299
MEX,*,07170,,299
MEX,*,07180,,299
MEX,*,07183,,299
MEX,*,07187,,299
MEX,*,07188,,299
MEX,*,07189,,299
MEX,*,07190,,299
MEX,*,07199,,299
MEX,*,07200,,299
MEX,*,07207,,299
MEX,*,07208,,299
MEX,*,07209,,299
MEX,*,07210,,299
MEX,*,07214,,299
MEX,*,07220,,299
MEX,*,07224,,299
MEX,*,07230,,299
MEX,*,07239,,299
MEX,*,07240,,299
MEX,*,07248,,299
MEX,*,07249,,299
MEX,*,07250,,299
MEX,*,07259,,299
MEX,*,07268,,299
MEX,*,07269,,299
MEX,*,07270,,299
MEX,*,07279,,299
MEX,*,07280,,299
MEX,*,07290,,299
MEX,*,07300,,299
MEX,*,07309,,299
MEX,*,07310,,299
MEX,*,07320,,299
MEX,*,07323,,299
MEX,*,07326,,299
MEX,*,07327,,299
MEX,*,07328,,299
MEX,*,07329,,299
MEX,*,07330,,299
MEX,*,07340,,299
MEX,*,07349,,299
MEX,*,07350,,299
MEX,*,07359,,299
MEX,*,07360,,299
MEX,*,07369,,299
MEX,*,07370,,299
MEX,*,07380,,299
MEX,*,07400,,299
MEX,*,07410,,299
MEX,*,07420,,299
MEX,*,07430,,299
MEX,*,07440,,299
MEX,*,07450,,299
MEX,*,07455,,299
MEX,*,07456,,299
MEX,*,07457,,299
MEX,*,07458,,299
MEX,*,07459,,299
MEX,*,07460,,299
MEX,*,07469,,299
MEX,*,07470,,299
MEX,*,07480,,299
MEX,*,07500,,299
MEX,*,07509,,299
MEX,*,07510,,299
MEX,*,07520,,299
MEX,*,07530,,299
MEX,*,07540,,299
MEX,*,07548,,299
MEX,*,07549,,299
MEX,*,07550,,299
MEX,*,07560,,299
MEX,*,07570,,299
MEX,*,07580,,299
MEX,*,07600,,299
MEX,*,07620,,299
MEX,*,07630,,299
MEX,*,07640,,299
MEX,*,07650,,299
MEX,*,07660,,299
MEX,*,07670,,299
MEX,*,07680,,299
MEX,*,07700,,299
MEX,*,07707,,299
MEX,*,07708,,299
MEX,*,07709,,299
MEX,*,07710,,299
MEX,*,07720,,299
MEX,*,07730,,299
MEX,*,07738,,299
MEX,*,07739,,299
MEX,*,07740,,299
MEX,*,07750,,299
MEX,*,07754,,299
MEX,*,07755,,299
MEX,*,07760,,299
MEX,*,07770,,299
MEX,*,07780,,299
MEX,*,07790,,299
MEX,*,07800,,299
MEX,*,07810,,299
MEX,*,07820,,299
MEX,*,07830,,299
MEX,*,07838,,299
MEX,*,07839,,299
MEX,*,07840,,299
MEX,*,07850,,299
MEX,*,07858,,299
MEX,*,07859,,299
MEX,*,07860,,299
MEX,*,07869,,299
MEX,*,07870,,299
MEX,*,07880,,299
MEX,*,07889,,299
MEX,*,07890,,299
MEX,*,07899,,299
MEX,*,07900,,299
MEX,*,07909,,299
MEX,*,07910,,299
MEX,*,07918,,299
MEX,*,07919,,299
MEX,*,07920,,299
MEX,*,07930,,299
MEX,*,07939,,299
MEX,*,07940,,299
MEX,*,07950,,299
MEX,*,07958,,299
MEX,*,07959,,299
MEX,*,07960,,299
MEX,*,07969,,299
MEX,*,07970,,299
MEX,*,07979,,299
MEX,*,07980,,299
MEX,*,07990,,299
MEX,*,08000,,299
MEX,*,08009,,299
MEX,*,08010,,299
MEX,*,08020,,299
MEX,*,08029,,299
MEX,*,08030,,299
MEX,*,08040,,299
MEX,*,08100,,299
MEX,*,08160,,299
MEX,*,08170,,299
MEX,*,08180,,299
MEX,*,08188,,299
MEX,*,08189,,299
MEX,*,08200,,299
MEX,*,08210,,299
MEX,*,08220,,299
MEX,*,08230,,299
MEX,*,08240,,299
MEX,*,08300,,299
MEX,*,08310,,299
MEX,*,08320,,299
MEX,*,08400,,299
MEX,*,08420,,299
MEX,*,08500,,299
MEX,*,08510,,299
MEX,*,08520,,299
MEX,*,08560,,299
MEX,*,08580,,299
MEX,*,08600,,299
MEX,*,08610,,299
MEX,*,08619,,299
MEX,*,08620,,299
MEX,*,08650,,299
MEX,*,08700,,299
MEX,*,08710,,299
MEX,*,08720,,299
MEX,*,08730,,299
MEX,*,08760,,299
MEX,*,08770,,299
MEX,*,08800,,299
MEX,*,08810,,299
MEX,*,08820,,299
MEX,*,08830,,299
MEX,*,08840,,299
MEX,*,08900,,299
MEX,*,08910,,299
MEX,*,08920,,299
MEX,*,08930,,299
MEX,*,09000,,299
MEX,*,09009,,299
MEX,*,09010,,299
MEX,*,09020,,299
MEX,*,09030,,299
MEX,*,09040,,299
MEX,*,09060,,299
MEX,*,09070,,299
MEX,*,09080,,299
MEX,*,09089,,299
MEX,*,09090,,299
MEX,*,09099,,299
MEX,*,09100,,299
MEX,*,09110,,299
MEX,*,09120,,299
MEX,*,09130,,299
MEX,*,09140,,299
MEX,*,09150,,299
MEX,*,09160,,299
MEX,*,09170,,299
MEX,*,09180,,299
MEX,*,09200,,299
MEX,*,09207,,299
MEX,*,09208,,299
MEX,*,09209,,299
MEX,*,09210,,299
MEX,*,09219,,299
MEX,*,09220,,299
MEX,*,09226,,299
MEX,*,09227,,299
MEX,*,09228,,299
MEX,*,09229,,299
MEX,*,09230,,299
MEX,*,09233,,299
MEX,*,09239,,299
MEX,*,09240,,299
MEX,*,09249,,299
MEX,*,09250,,299
MEX,*,09260,,299
MEX,*,09270,,299
MEX,*,09280,,299
MEX,*,09290,,299
MEX,*,09300,,299
MEX,*,09310,,299
MEX,*,09319,,299
MEX,*,09320,,299
MEX,*,09330,,299
MEX,*,09350,,299
MEX,*,09359,,299
MEX,*,09360,,299
MEX,*,09366,,299
MEX,*,09368,,299
MEX,*,09369,,299
MEX,*,09400,,299
MEX,*,09410,,299
MEX,*,09420,,299
MEX,*,09429,,299
MEX,*,09430,,299
MEX,*,09437,,299
MEX,*,09438,,299
MEX,*,09440,,299
MEX,*,09450,,299
MEX,*,09460,,299
MEX,*,09470,,299
MEX,*,09479,,299
MEX,*,09480,,299
MEX,*,09500,,299
MEX,*,09510,,299
MEX,*,09519,,299
MEX,*,09520,,299
MEX,*,09530,,299
MEX,*,09550,,299
MEX,*,09560,,299
MEX,*,09570,,299
MEX,*,09577,,299
MEX,*,09578,,299
MEX,*,09579,,299
MEX,*,09600,,299
MEX,*,09608,,299
MEX,*,09609,,299
MEX,*,09620,,299
MEX,*,09630,,299
MEX,*,09637,,299
MEX,*,09638,,299
MEX,*,09640,,299
MEX,*,09648,,299
MEX,*,09660,,299
MEX,*,09670,,299
MEX,*,09680,,299
MEX,*,09689,,299
MEX,*,09690,,299
MEX,*,09696,,299
MEX,*,09698,,299
MEX,*,09700,,299
MEX,*,09704,,299
MEX,*,09705,,299
MEX,*,09706,,299
MEX,*,09708,,299
MEX,*,09709,,299
MEX,*,09710,,299
MEX,*,09719,,299
MEX,*,09720,,299
MEX,*,09730,,299
MEX,*,09740,,299
MEX,*,09750,,299
MEX,*,09759,,299
MEX,*,09760,,299
MEX,*,09767,,299
MEX,*,09768,,299
MEX,*,09769,,299
MEX,*,09770,,299
MEX,*,09779,,299
MEX,*,09780,,299
MEX,*,09789,,299
MEX,*,09790,,299
MEX,*,09800,,299
MEX,*,09809,,299
MEX,*,09810,,299
MEX,*,09819,,299
MEX,*,09820,,299
MEX,*,09828,,299
MEX,*,09829,,299
MEX,*,09830,,299
MEX,*,09836,,299
MEX,*,09837,,299
MEX,*,09838,,299
MEX,*,09839,,299
MEX,*,09840,,299
MEX,*,09849,,299
MEX,*,09850,,299
MEX,*,09856,,299
MEX,*,09857,,299
MEX,*,09858,,299
MEX,*,09859,,299
MEX,*,09860,,299
MEX,*,09864,,299
MEX,*,09868,,299
MEX,*,09869,,299
MEX,*,09870,,299
MEX,*,09880,,299
MEX,*,09885,,299
MEX,*,09889,,299
MEX,*,09890,,299
MEX,*,09897,,299
MEX,*,09898,,299
MEX,*,09899,,299
MEX,*,09900,,299
MEX,*,09910,,299
MEX,*,09920,,299
MEX,*,09930,,299
MEX,*,09940,,299
MEX,*,09960,,299
MEX,*,09969,,299
MEX,*,09970,,299
MEX,*,09979,,299
MEX,*,10000,0,299
MEX,*,10010,0,299
MEX,*,10020,0,299
MEX,*,10100,0,299
MEX,*,10110,0,299
MEX,*,10130,0,299
MEX,*,10200,0,299
MEX,*,10210,0,299
MEX,*,10290,0,299
MEX,*,10300,0,299
MEX,*,10309,9,299
MEX,*,10320,0,299
MEX,*,10330,0,299
MEX,*,10340,0,299
MEX,*,10350,0,299
MEX,*,10360,0,299
MEX,*,10368,8,299
MEX,*,10369,9,299
MEX,*,10370,0,299
MEX,*,10378,8,299
MEX,*,10379,9,299
MEX,*,10380,0,299
MEX,*,10400,0,299
MEX,*,10500,0,299
MEX,*,10508,8,299
MEX,*,10509,9,299
MEX,*,10580,0,299
MEX,*,10589,9,299
MEX,*,10600,0,299
MEX,*,10610,0,299
MEX,*,10620,0,299
MEX,*,10630,0,299
MEX,*,10640,0,299
MEX,*,10650,0,299
MEX,*,10660,0,299
MEX,*,10700,0,299
MEX,*,10710,0,299
MEX,*,10720,0,299
MEX,*,10730,0,299
MEX,*,10740,0,299
MEX,*,10800,0,299
MEX,*,10810,0,299
MEX,*,10820,0,299
MEX,*,10830,0,299
MEX,*,10840,0,299
MEX,*,10900,0,299
MEX,*,10910,0,299
MEX,*,10920,0,299
MEX,*,10926,6,299
MEX,*,11000,0,299
MEX,*,11009,9,299
MEX,*,11040,0,299
MEX,*,11100,0,299
MEX,*,11109,9,299
MEX,*,11200,0,299
MEX,*,11209,9,299
MEX,*,11210,0,299
MEX,*,11219,9,299
MEX,*,11220,0,299
MEX,*,11230,0,299
MEX,*,11239,9,299
MEX,*,11240,0,299
MEX,*,11250,0,299
MEX,*,11259,9,299
MEX,*,11260,0,299
MEX,*,11270,0,299
MEX,*,11280,0,299
MEX,*,11289,9,299
MEX,*,11290,0,299
MEX,*,11300,0,299
MEX,*,11310,0,299
MEX,*,11311,1,299
MEX,*,11320,0,299
MEX,*,11330,0,299
MEX,*,11340,0,299
MEX,*,11350,0,299
MEX,*,11360,0,299
MEX,*,11370,0,299
MEX,*,11379,9,299
MEX,*,11400,0,299
MEX,*,11410,0,299
MEX,*,11420,0,299
MEX,*,11430,0,299
MEX,*,11440,0,299
MEX,*,11450,0,299
MEX,*,11460,0,299
MEX,*,11470,0,299
MEX,*,11479,9,299
MEX,*,11480,0,299
MEX,*,11489,9,299
MEX,*,11490,0,299
MEX,*,11500,0,299
MEX,*,11501,1,299
MEX,*,11510,0,299
MEX,*,11511,1,299
MEX,*,11520,0,299
MEX,*,11529,9,299
MEX,*,11530,0,299
MEX,*,11540,0,299
MEX,*,11550,0,299
MEX,*,11560,0,299
MEX,*,11580,0,299
MEX,*,11587,7,299
MEX,*,11590,0,299
MEX,*,11600,0,299
MEX,*,11610,0,299
MEX,*,11619,9,299
MEX,*,11640,0,299
MEX,*,11649,9,299
MEX,*,11650,0,299
MEX,*,11700,0,299
MEX,*,11800,0,299
MEX,*,11810,0,299
MEX,*,11820,0,299
MEX,*,11830,0,299
MEX,*,11840,0,299
MEX,*,11850,0,299
MEX,*,11860,0,299
MEX,*,11869,9,299
MEX,*,11870,0,299
MEX,*,11910,0,299
MEX,*,11920,0,299
MEX,*,11930,0,299
MEX,*,11950,0,299
MEX,*,12000,0,299
MEX,*,12009,9,299
MEX,*,12070,0,299
MEX,*,12080,0,299
MEX,*,12100,0,299
MEX,*,12110,0,299
MEX,*,12200,0,299
MEX,*,12250,0,299
MEX,*,12300,0,299
MEX,*,12400,0,299
MEX,*,12410,0,299
MEX,*,12500,0,299
MEX,*,12600,0,299
MEX,*,12700,0,299
MEX,*,12800,0,299
MEX,*,12910,0,299
MEX,*,12920,0,299
MEX,*,12930,0,299
MEX,*,12940,0,299
MEX,*,12950,0,299
MEX,*,13000,0,299
MEX,*,13009,9,299
MEX,*,13010,0,299
MEX,*,13020,0,299
MEX,*,13030,0,299
MEX,*,13040,0,299
MEX,*,13050,0,299
MEX,*,13060,0,299
MEX,*,13063,3,299
MEX,*,13070,0,299
MEX,*,13080,0,299
MEX,*,13090,0,299
MEX,*,13093,3,299
MEX,*,13094,4,299
MEX,*,13099,9,299
MEX,*,13100,0,299
MEX,*,13110,0,299
MEX,*,13119,9,299
MEX,*,13120,0,299
MEX,*,13123,3,299
MEX,*,13129,9,299
MEX,*,13150,0,299
MEX,*,13180,0,299
MEX,*,13200,0,299
MEX,*,13209,9,299
MEX,*,13210,0,299
MEX,*,13219,9,299
MEX,*,13220,0,299
MEX,*,13229,9,299
MEX,*,13230,0,299
MEX,*,13250,0,299
MEX,*,13270,0,299
MEX,*,13273,3,299
MEX,*,13278,8,299
MEX,*,13280,0,299
MEX,*,13300,0,299
MEX,*,13310,0,299
MEX,*,13315,5,299
MEX,*,13316,6,299
MEX,*,13317,7,299
MEX,*,13318,8,299
MEX,*,13319,9,299
MEX,*,13360,0,299
MEX,*,13363,3,299
MEX,*,13400,0,299
MEX,*,13410,0,299
MEX,*,13419,9,299
MEX,*,13420,0,299
MEX,*,13429,9,299
MEX,*,13430,0,299
MEX,*,13440,0,299
MEX,*,13450,0,299
MEX,*,13460,0,299
MEX,*,13508,8,299
MEX,*,13509,9,299
MEX,*,13510,0,299
MEX,*,13520,0,299
MEX,*,13529,9,299
MEX,*,13530,0,299
MEX,*,13540,0,299
MEX,*,13545,5,299
MEX,*,13546,6,299
MEX,*,13549,9,299
MEX,*,13550,0,299
MEX,*,13559,9,299
MEX,*,13600,0,299
MEX,*,13610,0,299
MEX,*,13625,5,299
MEX,*,13630,0,299
MEX,*,13640,0,299
MEX,*,13700,0,299
MEX,*,14000,0,299
MEX,*,14009,9,299
MEX,*,14010,0,299
MEX,*,14017,7,299
MEX,*,14020,0,299
MEX,*,14030,0,299
MEX,*,14038,8,299
MEX,*,14039,9,299
MEX,*,14040,0,299
MEX,*,14049,9,299
MEX,*,14050,0,299
MEX,*,14060,0,299
MEX,*,14070,0,299
MEX,*,14080,0,299
MEX,*,14090,0,299
MEX,*,14098,8,299
MEX,*,14100,0,299
MEX,*,14108,8,299
MEX,*,14110,0,299
MEX,*,14120,0,299
MEX,*,14129,9,299
MEX,*,14130,0,299
MEX,*,14140,0,299
MEX,*,14141,1,299
MEX,*,14148,8,299
MEX,*,14149,9,299
MEX,*,14150,0,299
MEX,*,14160,0,299
MEX,*,14200,0,299
MEX,*,14208,8,299
MEX,*,14209,9,299
MEX,*,14210,0,299
MEX,*,14219,9,299
MEX,*,14220,0,299
MEX,*,14230,0,299
MEX,*,14239,9,299
MEX,*,14240,0,299
MEX,*,14248,8,299
MEX,*,14250,0,299
MEX,*,14260,0,299
MEX,*,14266,6,299
MEX,*,14267,7,299
MEX,*,14268,8,299
MEX,*,14269,9,299
MEX,*,14270,0,299
MEX,*,14273,3,299
MEX,*,14275,5,299
MEX,*,14276,6,299
MEX,*,14300,0,299
MEX,*,14307,7,299
MEX,*,14308,8,299
MEX,*,14309,9,299
MEX,*,14310,0,299
MEX,*,14320,0,299
MEX,*,14324,4,299
MEX,*,14325,5,299
MEX,*,14326,6,299
MEX,*,14327,7,299
MEX,*,14328,8,299
MEX,*,14329,9,299
MEX,*,14330,0,299
MEX,*,14334,4,299
MEX,*,14335,5,299
MEX,*,14336,6,299
MEX,*,14337,7,299
MEX,*,14338,8,299
MEX,*,14339,9,299
MEX,*,14340,0,299
MEX,*,14350,0,299
MEX,*,14356,6,299
MEX,*,14357,7,299
MEX,*,14358,8,299
MEX,*,14360,0,299
MEX,*,14370,0,299
MEX,*,14376,6,299
MEX,*,14377,7,299
MEX,*,14378,8,299
MEX,*,14380,0,299
MEX,*,14386,6,299
MEX,*,14387,7,299
MEX,*,14388,8,299
MEX,*,14389,9,299
MEX,*,14390,0,299
MEX,*,14399,9,299
MEX,*,14400,0,299
MEX,*,14406,6,299
MEX,*,14408,8,299
MEX,*,14409,9,299
MEX,*,14410,0,299
MEX,*,14420,0,299
MEX,*,14426,6,299
MEX,*,14427,7,299
MEX,*,14428,8,299
MEX,*,14429,9,299
MEX,*,14430,0,299
MEX,*,14438,8,299
MEX,*,14439,9,299
MEX,*,14440,0,299
MEX,*,14449,9,299
MEX,*,14450,0,299
MEX,*,14456,6,299
MEX,*,14460,0,299
MEX,*,14470,0,299
MEX,*,14476,6,299
MEX,*,14479,9,299
MEX,*,14480,0,299
MEX,*,14490,0,299
MEX,*,14500,0,299
MEX,*,14520,0,299
MEX,*,14529,9,299
MEX,*,14550,0,299
MEX,*,14600,0,299
MEX,*,14608,8,299
MEX,*,14609,9,299
MEX,*,14610,0,299
MEX,*,14620,0,299
MEX,*,14629,9,299
MEX,*,14630,0,299
MEX,*,14639,9,299
MEX,*,14640,0,299
MEX,*,14643,3,299
MEX,*,14646,6,299
MEX,*,14647,7,299
MEX,*,14650,0,299
MEX,*,14651,1,299
MEX,*,14653,3,299
MEX,*,14654,4,299
MEX,*,14655,5,299
MEX,*,14657,7,299
MEX,*,14658,8,299
MEX,*,14659,9,299
MEX,*,14700,0,299
MEX,*,14710,0,299
MEX,*,14720,0,299
MEX,*,14730,0,299
MEX,*,14734,4,299
MEX,*,14735,5,299
MEX,*,14737,7,299
MEX,*,14738,8,299
MEX,*,14739,9,299
MEX,*,14740,0,299
MEX,*,14748,8,299
MEX,*,14749,9,299
MEX,*,14750,0,299
MEX,*,14760,0,299
MEX,*,14780,0,299
MEX,*,14790,0,299
MEX,*,14900,0,299
MEX,*,15000,0,299
MEX,*,15010,0,299
MEX,*,15020,0,299
MEX,*,15100,0,299
MEX,*,15120,0,299
MEX,*,15200,0,299
MEX,*,15210,0,299
MEX,*,15220,0,299
MEX,*,15230,0,299
MEX,*,15240,0,299
MEX,*,15250,0,299
MEX,*,15260,0,299
MEX,*,15270,0,299
MEX,*,15280,0,299
MEX,*,15290,0,299
MEX,*,15299,9,299
MEX,*,15300,0,299
MEX,*,15309,9,299
MEX,*,15310,0,299
MEX,*,15320,0,299
MEX,*,15330,0,299
MEX,*,15339,9,299
MEX,*,15340,0,299
MEX,*,15350,0,299
MEX,*,15370,0,299
MEX,*,15380,0,299
MEX,*,15390,0,299
MEX,*,15400,0,299
MEX,*,15410,0,299
MEX,*,15420,0,299
MEX,*,15430,0,299
MEX,*,15440,0,299
MEX,*,15450,0,299
MEX,*,15460,0,299
MEX,*,15470,0,299
MEX,*,15500,0,299
MEX,*,15510,0,299
MEX,*,15520,0,299
MEX,*,15530,0,299
MEX,*,15540,0,299
MEX,*,15600,0,299
MEX,*,15610,0,299
MEX,*,15620,0,299
MEX,*,15630,0,299
MEX,*,15640,0,299
MEX,*,15650,0,299
MEX,*,15660,0,299
MEX,*,15669,9,299
MEX,*,15670,0,299
MEX,*,15680,0,299
MEX,*,15700,0,299
MEX,*,15710,0,299
MEX,*,15720,0,299
MEX,*,15730,0,299
MEX,*,15740,0,299
MEX,*,15750,0,299
MEX,*,15800,0,299
MEX,*,15810,0,299
MEX,*,15820,0,299
MEX,*,15829,9,299
MEX,*,15830,0,299
MEX,*,15840,0,299
MEX,*,15850,0,299
MEX,*,15860,0,299
MEX,*,15870,0,299
MEX,*,15900,0,299
MEX,*,15909,9,299
MEX,*,15940,0,299
MEX,*,15950,0,299
MEX,*,15960,0,299
MEX,*,15968,8,299
MEX,*,15970,0,299
MEX,*,15980,0,299
MEX,*,15990,0,299
MEX,*,16000,0,299
MEX,*,16010,0,299
MEX,*,16019,9,299
MEX,*,16020,0,299
MEX,*,16029,9,299
MEX,*,16030,0,299
MEX,*,16034,4,299
MEX,*,16035,5,299
MEX,*,16036,6,299
MEX,*,16038,8,299
MEX,*,16039,9,299
MEX,*,16040,0,299
MEX,*,16050,0,299
MEX,*,16057,7,299
MEX,*,16058,8,299
MEX,*,16059,9,299
MEX,*,16060,0,299
MEX,*,16070,0,299
MEX,*,16080,0,299
MEX,*,16090,0,299
MEX,*,16095,5,299
MEX,*,16098,8,299
MEX,*,16099,9,299
MEX,*,16100,0,299
MEX,*,16105,5,299
MEX,*,16200,0,299
MEX,*,16210,0,299
MEX,*,16220,0,299
MEX,*,16240,0,299
MEX,*,16244,4,299
MEX,*,16247,7,299
MEX,*,16248,8,299
MEX,*,16300,0,299
MEX,*,16310,0,299
MEX,*,16320,0,299
MEX,*,16330,0,299
MEX,*,16340,0,299
MEX,*,16400,0,299
MEX,*,16410,0,299
MEX,*,16420,0,299
MEX,*,16428,8,299
MEX,*,16429,9,299
MEX,*,16430,0,299
MEX,*,16440,0,299
MEX,*,16443,3,299
MEX,*,16450,0,299
MEX,*,16457,7,299
MEX,*,16459,9,299
MEX,*,16510,0,299
MEX,*,16513,3,299
MEX,*,16514,4,299
MEX,*,16515,5,299
MEX,*,16520,0,299
MEX,*,16530,0,299
MEX,*,16533,3,299
MEX,*,16550,0,299
MEX,*,16600,0,299
MEX,*,16604,4,299
MEX,*,16605,5,299
MEX,*,16606,6,299
MEX,*,16607,7,299
MEX,*,16609,9,299
MEX,*,16610,0,299
MEX,*,16614,4,299
MEX,*,16615,5,299
MEX,*,16616,6,299
MEX,*,16617,7,299
MEX,*,16620,0,299
MEX,*,16629,9,299
MEX,*,16630,0,299
MEX,*,16640,0,299
MEX,*,16710,0,299
MEX,*,16720,0,299
MEX,*,16739,9,299
MEX,*,16740,0,299
MEX,*,16749,9,299
MEX,*,16750,0,299
MEX,*,16770,0,299
MEX,*,16776,6,299
MEX,*,16780,0,299
MEX,*,16797,7,299
MEX,*,16799,9,299
MEX,*,16800,0,299
MEX,*,16808,8,299
MEX,*,16809,9,299
MEX,*,16810,0,299
MEX,*,16813,3,299
MEX,*,16819,9,299
MEX,*,16840,0,299
MEX,*,16850,0,299
MEX,*,16860,0,299
MEX,*,16880,0,299
MEX,*,16888,8,299
MEX,*,16889,9,299
MEX,*,16900,0,299
MEX,*,16910,0,299
MEX,*,39000,0,1767
MEX,*,39008,8,1767
MEX,*,39009,9,1767
MEX,*,39010,0,1767
MEX,*,39012,2,1767
MEX,*,39013,3,1767
MEX,*,39014,4,1767
MEX,*,39015,5,1767
MEX,*,39016,6,1767
MEX,*,39017,7,1767
MEX,*,39018,8,1767
MEX,*,39020,0,1767
MEX,*,39022,2,1767
MEX,*,39025,5,1767
MEX,*,39026,6,1767
MEX,*,39028,8,1767
MEX,*,39029,9,1767
MEX,*,39030,0,1767
MEX,*,39034,4,1767
MEX,*,39035,5,1767
MEX,*,39036,6,1767
MEX,*,39038,8,1767
MEX,*,39039,9,1767
MEX,*,39040,0,1767
MEX,*,39043,3,1767
MEX,*,39044,4,1767
MEX,*,39047,7,1767
MEX,*,39048,8,1767
MEX,*,39050,0,1767
MEX,*,39056,6,1767
MEX,*,39058,8,1767
MEX,*,39060,0,1767
MEX,*,39068,8,1767
MEX,*,39069,9,1767
MEX,*,39070,0,1767
MEX,*,39073,3,1767
MEX,*,39074,4,1767
MEX,*,39075,5,1767
MEX,*,39076,6,1767
MEX,*,39077,7,1767
MEX,*,39078,8,1767
MEX,*,39079,9,1767
MEX,*,39080,0,1767
MEX,*,39085,5,1767
MEX,*,39086,6,1767
MEX,*,39087,7,1767
MEX,*,39089,9,1767
MEX,*,39090,0,1767
MEX,*,39091,1,1767
MEX,*,39092,2,1767
MEX,*,39093,3,1767
MEX,*,39094,4,1767
MEX,*,39095,5,1767
MEX,*,39096,6,1767
MEX,*,39097,7,1767
MEX,*,39098,8,1767
MEX,*,39100,0,1767
MEX,*,39101,1,1767
MEX,*,39102,2,1767
MEX,*,39103,3,1767
MEX,*,39104,4,1767
MEX,*,39105,5,1767
MEX,*,39107,7,1767
MEX,*,39110,0,1767
MEX,*,39111,1,1767
MEX,*,39112,2,1767
MEX,*,39113,3,1767
MEX,*,39115,5,1767
MEX,*,39116,6,1767
MEX,*,39118,8,1767
MEX,*,39119,9,1767
MEX,*,39120,0,1767
MEX,*,39122,2,1767
MEX,*,39123,3,1767
MEX,*,39125,5,1767
MEX,*,39126,6,1767
MEX,*,39127,7,1767
MEX,*,39128,8,1767
MEX,*,39129,9,1767
MEX,*,39170,0,1767
MEX,*,39172,2,1767
MEX,*,39173,3,1767
MEX,*,39174,4,1767
MEX,*,39175,5,1767
MEX,*,39177,7,1767
MEX,*,39178,8,1767
MEX,*,39179,9,1767
MEX,*,39180,0,1767
MEX,*,39181,1,1767
MEX,*,39183,3,1767
MEX,*,39190,0,1767
MEX,*,39193,3,1767
MEX,*,39195,5,1767
MEX,*,39196,6,1767
MEX,*,39197,7,1767
MEX,*,39198,8,1767
MEX,*,39199,9,1767
MEX,*,39230,0,1818
MEX,*,39232,2,1818
MEX,*,39233,3,1818
MEX,*,39234,4,1818
MEX,*,39235,5,1818
MEX,*,39236,6,1818
MEX,*,39237,7,1818
MEX,*,39240,0,1818
MEX,*,39241,1,1818
MEX,*,39249,9,1818
MEX,*,39300,0,1767
MEX,*,39350,0,1767
MEX,*,39355,5,1767
MEX,*,39357,7,1767
MEX,*,39358,8,1767
MEX,*,39359,9,1767
MEX,*,39360,0,1767
MEX,*,39370,0,1767
MEX,*,39380,0,1767
MEX,*,39385,5,1767
MEX,*,39390,0,1767
MEX,*,39400,0,1767
